time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.07680000000000001,0.076,0.000979795897113272,0.23800000000000002,0.24,0.2392,0.24,0.0009797958971132586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,14464,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.07680000000000001,0.076,0.000979795897113272,0.23800000000000002,0.23800000000000002,0.23800000000000004,0.23800000000000002,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,14528,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.0784,0.078,0.0008000000000000007,0.23600000000000002,0.23800000000000002,0.23720000000000002,0.23800000000000002,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,14592,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.07680000000000001,0.076,0.000979795897113272,0.23800000000000002,0.23800000000000002,0.23800000000000004,0.23800000000000002,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,14656,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0764,0.076,0.0008000000000000007,0.23800000000000002,0.23800000000000002,0.23800000000000004,0.23800000000000002,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,14720,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0776,0.078,0.0008000000000000007,0.23600000000000002,0.23600000000000002,0.23600000000000004,0.23600000000000002,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,14784,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.0784,0.078,0.0008000000000000007,0.23600000000000002,0.23600000000000002,0.23600000000000004,0.23600000000000002,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,14848,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.08,0.0776,0.078,0.001496662954709578,0.23600000000000002,0.23800000000000002,0.23720000000000002,0.23800000000000002,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,14912,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.07680000000000001,0.076,0.000979795897113272,0.248,0.248,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,14976,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.078,0.078,0.078,0.0,0.246,0.248,0.2476,0.248,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15040,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.0784,0.078,0.0008000000000000007,0.246,0.248,0.2468,0.246,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15104,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0772,0.078,0.000979795897113272,0.246,0.248,0.2476,0.248,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15168,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0764,0.076,0.0008000000000000007,0.248,0.25,0.2484,0.248,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15232,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0776,0.078,0.0008000000000000007,0.246,0.25,0.248,0.248,0.0012649110640673528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15296,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.07880000000000001,0.078,0.000979795897113272,0.246,0.248,0.2468,0.246,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15360,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.08,0.078,0.078,0.0012649110640673528,0.246,0.248,0.2476,0.248,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15424,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0764,0.076,0.0008000000000000007,0.248,0.248,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15488,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0772,0.078,0.000979795897113272,0.246,0.248,0.2472,0.248,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15552,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.0784,0.078,0.0008000000000000007,0.244,0.246,0.2452,0.246,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15616,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0776,0.078,0.0008000000000000007,0.246,0.248,0.2472,0.248,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15680,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.076,0.076,0.076,0.0,0.248,0.248,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15744,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.076,0.076,0.076,0.0,0.256,0.258,0.2576,0.258,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15808,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.0784,0.078,0.0008000000000000007,0.256,0.258,0.2572,0.258,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15872,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.074,0.078,0.076,0.076,0.0012649110640673528,0.258,0.258,0.258,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,15936,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.074,0.078,0.07680000000000001,0.078,0.0016000000000000014,0.258,0.26,0.25880000000000003,0.258,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,16000,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.08,0.078,0.078,0.0012649110640673528,0.258,0.258,0.258,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,16064,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.08,0.0784,0.078,0.001496662954709578,0.256,0.258,0.25680000000000003,0.256,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,16128,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.078,0.078,0.078,0.0,0.258,0.26,0.25880000000000003,0.258,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,16192,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0772,0.078,0.000979795897113272,0.258,0.26,0.2596,0.26,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,16256,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0772,0.078,0.000979795897113272,0.258,0.26,0.2584,0.258,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,64,16320,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.046,0.046,0.0,0.026000000000000002,0.028,0.0264,0.026000000000000002,0.0007999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.046,0.046,0.0,0.034,0.034,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,80,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.048,0.046799999999999994,0.046,0.000979795897113272,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,160,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.048,0.0464,0.046,0.0008000000000000007,0.048,0.048,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,240,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.046,0.046,0.0,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,320,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.046,0.046,0.0,0.066,0.068,0.06720000000000001,0.068,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,400,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.046,0.046,0.0,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,480,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.046,0.046,0.0,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,560,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.048,0.0464,0.046,0.0008000000000000007,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,640,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.046,0.046,0.0,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,720,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.046,0.046,0.0,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,800,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.044,0.048,0.046,0.046,0.0012649110640673528,0.094,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,880,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.048,0.0464,0.046,0.0008000000000000007,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,960,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.05,0.052000000000000005,0.0512,0.052000000000000005,0.000979795897113272,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1040,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.048,0.05,0.048799999999999996,0.048,0.000979795897113272,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1120,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.048,0.047599999999999996,0.048,0.0008000000000000007,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1200,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.054,0.053200000000000004,0.054,0.0009797958971132688,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1280,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.05,0.048799999999999996,0.05,0.0016000000000000014,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1360,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.054,0.058,0.05600000000000001,0.056,0.0012649110640673528,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1440,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.06,0.062,0.0612,0.062,0.000979795897113272,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1520,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.046,0.046,0.0,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1600,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.06,0.064,0.0624,0.062,0.001496662954709578,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1680,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.054,0.056,0.055200000000000006,0.056,0.000979795897113272,0.096,0.098,0.0972,0.098,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1760,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.048,0.05,0.0492,0.05,0.000979795897113272,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1840,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.054,0.056,0.055200000000000006,0.056,0.000979795897113272,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,1920,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.048,0.05,0.0492,0.05,0.000979795897113272,0.126,0.126,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2000,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.054,0.056,0.055600000000000004,0.056,0.0008000000000000007,0.126,0.126,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2080,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.062,0.064,0.0632,0.064,0.000979795897113272,0.124,0.126,0.1256,0.126,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2160,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.06,0.059199999999999996,0.06,0.0015999999999999988,0.124,0.126,0.1252,0.126,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2240,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.068,0.07200000000000001,0.0704,0.07,0.001496662954709578,0.124,0.126,0.1252,0.126,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2320,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.06,0.064,0.062,0.062,0.0017888543819998333,0.126,0.126,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2400,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.064,0.066,0.06520000000000001,0.066,0.000979795897113272,0.126,0.126,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2480,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.08,0.084,0.082,0.082,0.0012649110640673528,0.126,0.128,0.1264,0.126,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2560,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.074,0.076,0.0744,0.074,0.0008000000000000007,0.126,0.128,0.1268,0.126,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2640,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.08,0.0784,0.078,0.001496662954709578,0.128,0.128,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2720,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.0796,0.08,0.0008000000000000007,0.128,0.128,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2800,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.082,0.08,0.08,0.0012649110640673528,0.126,0.126,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2880,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.0784,0.078,0.0008000000000000007,0.128,0.128,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,2960,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.126,0.126,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3040,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.068,0.07,0.06920000000000001,0.07,0.000979795897113272,0.126,0.128,0.1264,0.126,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3120,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.07,0.074,0.07200000000000001,0.07200000000000001,0.0012649110640673485,0.126,0.126,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3200,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0764,0.076,0.0008000000000000007,0.126,0.126,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3280,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.076,0.078,0.0776,0.078,0.0008000000000000007,0.126,0.128,0.1264,0.126,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3360,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.082,0.08600000000000001,0.084,0.084,0.0012649110640673528,0.126,0.126,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3440,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.088,0.09,0.08919999999999999,0.09,0.000979795897113272,0.126,0.126,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3520,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.088,0.09,0.08919999999999999,0.09,0.000979795897113272,0.128,0.128,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3600,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.08,0.084,0.08120000000000001,0.08,0.0016000000000000014,0.128,0.128,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3680,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.084,0.09,0.0864,0.08600000000000001,0.0019595917942265392,0.128,0.128,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3760,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.09,0.092,0.09119999999999999,0.092,0.000979795897113272,0.126,0.128,0.1272,0.128,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3840,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.078,0.08,0.0784,0.078,0.0008000000000000007,0.128,0.128,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,3920,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.08600000000000001,0.09,0.088,0.088,0.0012649110640673485,0.128,0.13,0.1296,0.13,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,4000,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.09,0.092,0.09079999999999999,0.09,0.000979795897113272,0.134,0.136,0.13520000000000001,0.136,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,4080,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.09,0.094,0.0924,0.092,0.0014966629547095778,0.134,0.134,0.134,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,4160,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.094,0.096,0.0944,0.094,0.0008000000000000007,0.134,0.136,0.13440000000000002,0.134,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,4240,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.088,0.092,0.08959999999999999,0.09,0.0014966629547095778,0.136,0.136,0.136,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,4320,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.088,0.09,0.08879999999999999,0.088,0.000979795897113272,0.134,0.136,0.13440000000000002,0.134,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,4400,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.082,0.08600000000000001,0.08480000000000001,0.08600000000000001,0.0016000000000000014,0.134,0.136,0.1348,0.134,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,4480,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.088,0.092,0.09,0.09,0.0012649110640673528,0.146,0.146,0.146,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,4560,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.088,0.09,0.08919999999999999,0.09,0.000979795897113272,0.146,0.148,0.1472,0.148,0.000979795897113272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,8,16,1,16384,1,80,4640,True,AttentionBackend.FLASHINFER
